Lon1,Lat1,Lon2,Lat2,Frequency,Bearing,Distance,StoryIDs,PlacePairs
10.31667047,56.31261766,10.16468114,56.36638954,1,303,11.13,400,5484=>3329
11.70788416,55.55549406,10.88108382,55.042004,2,223,77.54,"20 303","4716=>2160 4716=>2160"
11.70788416,55.55549406,10.24885347,55.06195857,2,240,107.53,"703 1074","4716=>2058 4716=>2058"
11.70788416,55.55549406,8.59144328,56.40590419,2,297,215.92,"14041 14585","4717=>4030 4717=>4030"
8.59144328,56.40590419,10.94768309,55.73466966,1,116,164.36,223,4030=>1522
8.59144328,56.40590419,8.73269709,56.59971085,1,22,23.25,116,4030=>699
8.59144328,56.40590419,8.52419918,56.38610527,2,242,4.69,"308 916","4030=>4028 4030=>4028"
8.59144328,56.40590419,8.61564687,56.38395169,1,149,2.86,690,4030=>4013
8.59144328,56.40590419,9.01276464,56.44164212,1,81,26.24,773,4030=>3013
8.59144328,56.40590419,9.13191071,56.58161849,1,59,38.54,858,4030=>2987
8.59144328,56.40590419,8.75039165,56.40578678,1,90,9.79,864,4030=>160
8.59144328,56.40590419,8.78632945,56.59122572,1,30,23.85,934,4030=>737
8.59144328,56.40590419,8.65614946,56.27433361,2,165,15.18,"1030 1128","4030=>1318 4030=>4122"
8.59144328,56.40590419,8.64201964,56.43840428,1,41,4.77,1292,4030=>4019
11.58423561,55.60476143,11.79638975,55.6060789,2,89,13.34,"26 28","4719=>250 4719=>250"
11.58423561,55.60476143,11.70788416,55.55549406,1,125,9.52,726,4719=>1233
11.62189769,55.71362383,11.61945729,55.70048049,1,186,1.47,1349,4720=>1468
11.62189769,55.71362383,11.5228518,55.7107697,1,267,6.22,1349,4720=>1492
11.21334063,55.65521253,11.76838014,55.49068151,4,117,39.44,"38 232 294 567","4733=>1615 4733=>1618 4733=>1614 4733=>1618"
11.21334063,55.65521253,11.21559751,55.61861785,1,178,4.08,280,4733=>1266
11.21334063,55.65521253,11.59056834,55.53920625,1,118,27.01,850,4733=>1488
9.74794645,57.16692875,10.52600958,55.13564886,1,168,231.2,62,5078=>2043
9.74794645,57.16692875,9.90701839,57.30294273,1,32,17.92,1158,5078=>2334
9.74794645,57.16692875,9.71411564,57.31273827,2,353,16.36,"96 672","5078=>634 5078=>634"
9.74794645,57.16692875,9.4850338,57.07415465,1,237,18.95,105,5078=>62
